Item_Code,Item_Name,Country,Date,Index,Anchor_2015,Estimated_Price_Euro
CP0112,Meat,RO,2022-02,122.39,10.5,12.85095
CP0112,Meat,RS,2022-02,127.0,10.5,13.335
CP0112,Meat,SE,2022-02,114.88,10.5,12.0624
CP0112,Meat,SI,2022-02,121.98,10.5,12.8079
CP0112,Meat,SK,2022-02,120.86,10.5,12.690299999999999
CP0112,Meat,TR,2022-02,314.84,10.5,33.0582
CP0112,Meat,XK,2022-02,120.0,10.5,12.6
CP0114,"Milk, cheese and eggs",AL,2022-02,116.88,1.0,1.1688
CP0114,"Milk, cheese and eggs",AT,2022-02,112.22,1.0,1.1222
CP0114,"Milk, cheese and eggs",BE,2022-02,113.76,1.0,1.1376
CP0114,"Milk, cheese and eggs",BG,2022-02,131.09,1.0,1.3109
CP0114,"Milk, cheese and eggs",CH,2022-02,100.77,1.0,1.0077
CP0114,"Milk, cheese and eggs",CY,2022-02,101.89,1.0,1.0189
CP0114,"Milk, cheese and eggs",CZ,2022-02,118.5,1.0,1.185
CP0114,"Milk, cheese and eggs",DE,2022-02,120.8,1.0,1.208
CP0114,"Milk, cheese and eggs",DK,2022-02,117.7,1.0,1.177
CP0114,"Milk, cheese and eggs",EA,2022-02,110.4,1.0,1.104
CP0114,"Milk, cheese and eggs",EE,2022-02,124.79,1.0,1.2479
CP0114,"Milk, cheese and eggs",EL,2022-02,105.17,1.0,1.0517
CP0114,"Milk, cheese and eggs",ES,2022-02,106.95,1.0,1.0695000000000001
CP0114,"Milk, cheese and eggs",EU,2022-02,112.68,1.0,1.1268
CP0114,"Milk, cheese and eggs",FI,2022-02,102.11,1.0,1.0211
CP0114,"Milk, cheese and eggs",FR,2022-02,104.73,1.0,1.0473000000000001
CP0114,"Milk, cheese and eggs",HR,2022-02,113.04,1.0,1.1304
CP0114,"Milk, cheese and eggs",HU,2022-02,130.91,1.0,1.3091
CP0114,"Milk, cheese and eggs",IE,2022-02,97.1,1.0,0.971
CP0114,"Milk, cheese and eggs",IS,2022-02,134.16,1.0,1.3416
CP0114,"Milk, cheese and eggs",IT,2022-02,105.2,1.0,1.052
CP0114,"Milk, cheese and eggs",LT,2022-02,137.23,1.0,1.3722999999999999
CP0114,"Milk, cheese and eggs",LU,2022-02,108.69,1.0,1.0869
CP0114,"Milk, cheese and eggs",LV,2022-02,135.56,1.0,1.3556
CP0114,"Milk, cheese and eggs",ME,2022-02,116.28,1.0,1.1628
CP0114,"Milk, cheese and eggs",MK,2022-02,108.98,1.0,1.0898
CP0114,"Milk, cheese and eggs",MT,2022-02,120.05,1.0,1.2005
CP0114,"Milk, cheese and eggs",NL,2022-02,121.75,1.0,1.2175
CP0114,"Milk, cheese and eggs",NO,2022-02,110.7,1.0,1.107
CP0114,"Milk, cheese and eggs",PL,2022-02,124.9,1.0,1.249
CP0114,"Milk, cheese and eggs",PT,2022-02,100.25,1.0,1.0025
CP0114,"Milk, cheese and eggs",RO,2022-02,120.65,1.0,1.2065000000000001
CP0114,"Milk, cheese and eggs",RS,2022-02,116.2,1.0,1.162
CP0114,"Milk, cheese and eggs",SE,2022-02,110.79,1.0,1.1079
CP0114,"Milk, cheese and eggs",SI,2022-02,109.63,1.0,1.0963
CP0114,"Milk, cheese and eggs",SK,2022-02,121.02,1.0,1.2102
CP0114,"Milk, cheese and eggs",TR,2022-02,385.23,1.0,3.8523
CP0114,"Milk, cheese and eggs",XK,2022-02,124.08,1.0,1.2408
CP0115,Oils and fats,AL,2022-02,118.22,1.6,1.8915199999999999
CP0115,Oils and fats,AT,2022-02,126.16,1.6,2.0185600000000004
CP0115,Oils and fats,BE,2022-02,134.34,1.6,2.14944
CP0115,Oils and fats,BG,2022-02,156.3,1.6,2.5008000000000004
CP0115,Oils and fats,CH,2022-02,101.95,1.6,1.6312000000000002
CP0115,Oils and fats,CY,2022-02,111.84,1.6,1.7894400000000001
CP0115,Oils and fats,CZ,2022-02,143.2,1.6,2.2912
CP0115,Oils and fats,DE,2022-02,144.4,1.6,2.3104
CP0115,Oils and fats,DK,2022-02,132.2,1.6,2.1151999999999997
CP0115,Oils and fats,EA,2022-02,123.63,1.6,1.97808
CP0115,Oils and fats,EE,2022-02,139.85,1.6,2.2376
CP0115,Oils and fats,EL,2022-02,114.63,1.6,1.83408
CP0115,Oils and fats,ES,2022-02,118.48,1.6,1.8956800000000003
CP0115,Oils and fats,EU,2022-02,127.01,1.6,2.03216
CP0115,Oils and fats,FI,2022-02,114.45,1.6,1.8312000000000002
CP0115,Oils and fats,FR,2022-02,118.87,1.6,1.9019200000000003
CP0115,Oils and fats,HR,2022-02,134.34,1.6,2.14944
CP0115,Oils and fats,HU,2022-02,147.08,1.6,2.3532800000000003
CP0115,Oils and fats,IE,2022-02,109.4,1.6,1.7504000000000002
CP0115,Oils and fats,IS,2022-02,136.13,1.6,2.17808
CP0115,Oils and fats,IT,2022-02,109.9,1.6,1.7584
CP0115,Oils and fats,LT,2022-02,153.44,1.6,2.4550400000000003
CP0115,Oils and fats,LU,2022-02,118.48,1.6,1.8956800000000003
CP0115,Oils and fats,LV,2022-02,147.85,1.6,2.3656
CP0115,Oils and fats,ME,2022-02,165.23,1.6,2.64368
CP0115,Oils and fats,MK,2022-02,138.68,1.6,2.21888
CP0115,Oils and fats,MT,2022-02,113.52,1.6,1.8163200000000002
CP0115,Oils and fats,NL,2022-02,134.15,1.6,2.1464000000000003
CP0115,Oils and fats,NO,2022-02,135.2,1.6,2.1632
CP0115,Oils and fats,PL,2022-02,143.0,1.6,2.288
CP0115,Oils and fats,PT,2022-02,119.17,1.6,1.90672
CP0115,Oils and fats,RO,2022-02,139.07,1.6,2.22512
CP0115,Oils and fats,RS,2022-02,148.5,1.6,2.3760000000000003
CP0115,Oils and fats,SE,2022-02,125.75,1.6,2.012
CP0115,Oils and fats,SI,2022-02,112.01,1.6,1.7921600000000002
CP0115,Oils and fats,SK,2022-02,135.42,1.6,2.1667199999999998
CP0115,Oils and fats,TR,2022-02,434.6,1.6,6.953600000000001
CP0115,Oils and fats,XK,2022-02,152.84,1.6,2.44544
CP0116,Fruit,AL,2022-02,184.2,2.15,3.9602999999999997
CP0116,Fruit,AT,2022-02,104.65,2.15,2.249975
CP0116,Fruit,BE,2022-02,100.4,2.15,2.1586
CP0116,Fruit,BG,2022-02,121.67,2.15,2.615905
CP0116,Fruit,CH,2022-02,92.75,2.15,1.994125
CP0116,Fruit,CY,2022-02,127.0,2.15,2.7304999999999997
CP0116,Fruit,CZ,2022-02,118.5,2.15,2.54775
CP0116,Fruit,DE,2022-02,118.2,2.15,2.5412999999999997
CP0116,Fruit,DK,2022-02,112.0,2.15,2.408
CP0116,Fruit,EA,2022-02,121.37,2.15,2.609455
CP0116,Fruit,EE,2022-02,131.68,2.15,2.83112
CP0116,Fruit,EL,2022-02,112.46,2.15,2.41789
CP0116,Fruit,ES,2022-02,130.56,2.15,2.80704
CP0116,Fruit,EU,2022-02,122.75,2.15,2.639125
CP0116,Fruit,FI,2022-02,107.05,2.15,2.3015749999999997
CP0116,Fruit,FR,2022-02,127.86,2.15,2.7489899999999996
CP0116,Fruit,HR,2022-02,112.8,2.15,2.4252
CP0116,Fruit,HU,2022-02,154.78,2.15,3.32777
CP0116,Fruit,IE,2022-02,98.7,2.15,2.1220499999999998
CP0116,Fruit,IS,2022-02,105.06,2.15,2.25879
CP0116,Fruit,IT,2022-02,121.3,2.15,2.60795
CP0116,Fruit,LT,2022-02,120.41,2.15,2.588815
CP0116,Fruit,LU,2022-02,112.05,2.15,2.409075
CP0116,Fruit,LV,2022-02,127.2,2.15,2.7348
CP0116,Fruit,ME,2022-02,127.92,2.15,2.75028
CP0116,Fruit,MK,2022-02,101.96,2.15,2.1921399999999998
CP0116,Fruit,MT,2022-02,140.58,2.15,3.02247
CP0116,Fruit,NL,2022-02,116.59,2.15,2.5066849999999996
CP0116,Fruit,NO,2022-02,109.2,2.15,2.3478
CP0116,Fruit,PL,2022-02,137.3,2.15,2.9519500000000005
CP0116,Fruit,PT,2022-02,114.57,2.15,2.4632549999999998
CP0116,Fruit,RO,2022-02,122.66,2.15,2.63719
CP0116,Fruit,RS,2022-02,115.5,2.15,2.48325
CP0116,Fruit,SE,2022-02,114.63,2.15,2.4645449999999998
CP0116,Fruit,SI,2022-02,146.13,2.15,3.141795
CP0116,Fruit,SK,2022-02,120.39,2.15,2.5883849999999997
CP0116,Fruit,TR,2022-02,290.36,2.15,6.2427399999999995
CP0116,Fruit,XK,2022-02,80.96,2.15,1.74064
CP0117,Vegetables,AL,2022-02,227.79,2.2,5.01138
CP0117,Vegetables,AT,2022-02,116.87,2.2,2.57114
CP0117,Vegetables,BE,2022-02,108.77,2.2,2.39294
CP0117,Vegetables,BG,2022-02,157.33,2.2,3.4612600000000007
CP0117,Vegetables,CH,2022-02,91.77,2.2,2.01894
CP0117,Vegetables,CY,2022-02,158.06,2.2,3.47732
CP0117,Vegetables,CZ,2022-02,142.8,2.2,3.1416000000000004
CP0117,Vegetables,DE,2022-02,129.0,2.2,2.8380000000000005
CP0117,Vegetables,DK,2022-02,111.7,2.2,2.4574000000000003
CP0117,Vegetables,EA,2022-02,123.39,2.2,2.71458
CP0117,Vegetables,EE,2022-02,159.44,2.2,3.5076800000000006
CP0117,Vegetables,EL,2022-02,124.76,2.2,2.7447200000000005
CP0117,Vegetables,ES,2022-02,122.03,2.2,2.68466
CP0117,Vegetables,EU,2022-02,126.64,2.2,2.78608
CP0117,Vegetables,FI,2022-02,121.8,2.2,2.6796
CP0117,Vegetables,FR,2022-02,122.45,2.2,2.6939
CP0117,Vegetables,HR,2022-02,122.2,2.2,2.6884
CP0117,Vegetables,HU,2022-02,184.42,2.2,4.05724
CP0117,Vegetables,IE,2022-02,94.6,2.2,2.0812
CP0117,Vegetables,IS,2022-02,111.87,2.2,2.4611400000000003
CP0117,Vegetables,IT,2022-02,123.2,2.2,2.7104000000000004
CP0117,Vegetables,LT,2022-02,156.82,2.2,3.4500400000000004
CP0117,Vegetables,LU,2022-02,118.29,2.2,2.60238
CP0117,Vegetables,LV,2022-02,145.14,2.2,3.1930799999999997
CP0117,Vegetables,ME,2022-02,145.14,2.2,3.1930799999999997
CP0117,Vegetables,MK,2022-02,117.95,2.2,2.5949
CP0117,Vegetables,MT,2022-02,142.65,2.2,3.1383000000000005
CP0117,Vegetables,NL,2022-02,119.81,2.2,2.6358200000000003
CP0117,Vegetables,NO,2022-02,111.8,2.2,2.4596
CP0117,Vegetables,PL,2022-02,147.6,2.2,3.2472000000000003
CP0117,Vegetables,PT,2022-02,116.84,2.2,2.5704800000000003
CP0117,Vegetables,RO,2022-02,147.82,2.2,3.25204
CP0117,Vegetables,RS,2022-02,160.2,2.2,3.5244
CP0117,Vegetables,SE,2022-02,125.19,2.2,2.7541800000000003
CP0117,Vegetables,SI,2022-02,120.35,2.2,2.6477000000000004
CP0117,Vegetables,SK,2022-02,141.41,2.2,3.11102
CP0117,Vegetables,TR,2022-02,458.38,2.2,10.08436
CP0117,Vegetables,XK,2022-02,129.21,2.2,2.84262
CP0118,Sugar & confectionery,AL,2022-02,117.16,1.5,1.7574
CP0118,Sugar & confectionery,AT,2022-02,103.84,1.5,1.5575999999999999
CP0118,Sugar & confectionery,BE,2022-02,108.76,1.5,1.6314000000000002
CP0118,Sugar & confectionery,BG,2022-02,119.75,1.5,1.7962500000000001
CP0118,Sugar & confectionery,CH,2022-02,100.08,1.5,1.5011999999999999
CP0118,Sugar & confectionery,CY,2022-02,103.5,1.5,1.5524999999999998
CP0118,Sugar & confectionery,CZ,2022-02,116.9,1.5,1.7535
CP0118,Sugar & confectionery,DE,2022-02,107.2,1.5,1.608
CP0118,Sugar & confectionery,DK,2022-02,104.7,1.5,1.5705
CP0118,Sugar & confectionery,EA,2022-02,104.22,1.5,1.5633
CP0118,Sugar & confectionery,EE,2022-02,122.27,1.5,1.83405
CP0118,Sugar & confectionery,EL,2022-02,100.73,1.5,1.5109500000000002
CP0118,Sugar & confectionery,ES,2022-02,107.25,1.5,1.6087500000000001
CP0118,Sugar & confectionery,EU,2022-02,107.79,1.5,1.6168500000000001
CP0118,Sugar & confectionery,FI,2022-02,94.66,1.5,1.4199
CP0118,Sugar & confectionery,FR,2022-02,102.24,1.5,1.5335999999999999
CP0118,Sugar & confectionery,HR,2022-02,111.14,1.5,1.6671
CP0118,Sugar & confectionery,HU,2022-02,122.22,1.5,1.8333
CP0118,Sugar & confectionery,IE,2022-02,81.5,1.5,1.2225
CP0118,Sugar & confectionery,IS,2022-02,115.46,1.5,1.7318999999999998
CP0118,Sugar & confectionery,IT,2022-02,100.9,1.5,1.5135
CP0118,Sugar & confectionery,LT,2022-02,117.45,1.5,1.7617500000000001
CP0118,Sugar & confectionery,LU,2022-02,111.54,1.5,1.6731000000000003
CP0118,Sugar & confectionery,LV,2022-02,118.19,1.5,1.77285
CP0118,Sugar & confectionery,ME,2022-02,118.14,1.5,1.7721
CP0118,Sugar & confectionery,MK,2022-02,119.6,1.5,1.794
CP0118,Sugar & confectionery,MT,2022-02,113.56,1.5,1.7033999999999998
CP0118,Sugar & confectionery,NL,2022-02,107.2,1.5,1.608
CP0118,Sugar & confectionery,NO,2022-02,102.0,1.5,1.53
CP0118,Sugar & confectionery,PL,2022-02,119.5,1.5,1.7925
CP0118,Sugar & confectionery,PT,2022-02,103.1,1.5,1.5465
CP0118,Sugar & confectionery,RO,2022-02,115.07,1.5,1.7260499999999999
CP0118,Sugar & confectionery,RS,2022-02,122.2,1.5,1.833
CP0118,Sugar & confectionery,SE,2022-02,110.15,1.5,1.6522500000000002
CP0118,Sugar & confectionery,SI,2022-02,96.97,1.5,1.45455
CP0118,Sugar & confectionery,SK,2022-02,115.39,1.5,1.7308499999999998
CP0118,Sugar & confectionery,TR,2022-02,295.01,1.5,4.42515
CP0118,Sugar & confectionery,XK,2022-02,123.05,1.5,1.8457499999999998
CP0121,"Coffee, tea and cocoa",AL,2022-02,103.98,4.5,4.6791
CP0121,"Coffee, tea and cocoa",AT,2022-02,113.8,4.5,5.1209999999999996
CP0121,"Coffee, tea and cocoa",BE,2022-02,107.76,4.5,4.849200000000001
CP0121,"Coffee, tea and cocoa",BG,2022-02,121.78,4.5,5.4801
CP0121,"Coffee, tea and cocoa",CH,2022-02,98.56,4.5,4.4352
CP0121,"Coffee, tea and cocoa",CY,2022-02,103.02,4.5,4.6359
CP0121,"Coffee, tea and cocoa",CZ,2022-02,112.8,4.5,5.076
CP0121,"Coffee, tea and cocoa",DE,2022-02,105.5,4.5,4.7475
CP0121,"Coffee, tea and cocoa",DK,2022-02,103.6,4.5,4.662
CP0121,"Coffee, tea and cocoa",EA,2022-02,105.69,4.5,4.75605
CP0121,"Coffee, tea and cocoa",EE,2022-02,118.27,4.5,5.32215
CP0121,"Coffee, tea and cocoa",EL,2022-02,118.36,4.5,5.3262
CP0121,"Coffee, tea and cocoa",ES,2022-02,107.97,4.5,4.858649999999999
CP0121,"Coffee, tea and cocoa",EU,2022-02,108.47,4.5,4.88115
CP0121,"Coffee, tea and cocoa",FI,2022-02,140.75,4.5,6.33375
CP0121,"Coffee, tea and cocoa",FR,2022-02,103.8,4.5,4.671
CP0121,"Coffee, tea and cocoa",HR,2022-02,116.11,4.5,5.22495
CP0121,"Coffee, tea and cocoa",HU,2022-02,117.34,4.5,5.2803
CP0121,"Coffee, tea and cocoa",IE,2022-02,89.6,4.5,4.032
CP0121,"Coffee, tea and cocoa",IS,2022-02,104.69,4.5,4.71105
CP0121,"Coffee, tea and cocoa",IT,2022-02,100.5,4.5,4.522499999999999
CP0121,"Coffee, tea and cocoa",LT,2022-02,114.23,4.5,5.140350000000001
CP0121,"Coffee, tea and cocoa",LU,2022-02,109.05,4.5,4.90725
CP0121,"Coffee, tea and cocoa",LV,2022-02,99.76,4.5,4.4892
CP0121,"Coffee, tea and cocoa",ME,2022-02,120.22,4.5,5.4098999999999995
CP0121,"Coffee, tea and cocoa",MK,2022-02,120.68,4.5,5.4306
CP0121,"Coffee, tea and cocoa",MT,2022-02,115.74,4.5,5.2082999999999995
CP0121,"Coffee, tea and cocoa",NL,2022-02,103.99,4.5,4.67955
CP0121,"Coffee, tea and cocoa",NO,2022-02,109.9,4.5,4.9455
CP0121,"Coffee, tea and cocoa",PL,2022-02,114.0,4.5,5.13
CP0121,"Coffee, tea and cocoa",PT,2022-02,104.65,4.5,4.70925
CP0121,"Coffee, tea and cocoa",RO,2022-02,107.56,4.5,4.8402
CP0121,"Coffee, tea and cocoa",RS,2022-02,133.7,4.5,6.0165
CP0121,"Coffee, tea and cocoa",SE,2022-02,134.28,4.5,6.0426
CP0121,"Coffee, tea and cocoa",SI,2022-02,112.75,4.5,5.0737499999999995
CP0121,"Coffee, tea and cocoa",SK,2022-02,109.75,4.5,4.93875
CP0121,"Coffee, tea and cocoa",TR,2022-02,260.37,4.5,11.71665
CP0121,"Coffee, tea and cocoa",XK,2022-02,142.97,4.5,6.43365
CP0451,Electricity,AL,2022-02,100.0,0.21,0.21
CP0451,Electricity,AT,2022-02,127.98,0.21,0.268758
CP0451,Electricity,BE,2022-02,241.37,0.21,0.506877
CP0451,Electricity,BG,2022-02,115.34,0.21,0.24221399999999998
CP0451,Electricity,CH,2022-02,108.4,0.21,0.22764
CP0451,Electricity,CY,2022-02,125.82,0.21,0.264222
CP0451,Electricity,CZ,2022-02,150.1,0.21,0.31521
CP0451,Electricity,DE,2022-02,125.7,0.21,0.26397000000000004
CP0451,Electricity,DK,2022-02,136.9,0.21,0.28748999999999997
CP0451,Electricity,EA,2022-02,144.87,0.21,0.304227
CP0451,Electricity,EE,2022-02,176.57,0.21,0.37079699999999993
CP0451,Electricity,EL,2022-02,162.28,0.21,0.340788
CP0451,Electricity,ES,2022-02,152.8,0.21,0.32088
CP0451,Electricity,EU,2022-02,143.01,0.21,0.30032099999999995
CP0451,Electricity,FI,2022-02,152.19,0.21,0.319599
CP0451,Electricity,FR,2022-02,124.21,0.21,0.260841
CP0451,Electricity,HR,2022-02,98.33,0.21,0.20649299999999998
CP0451,Electricity,HU,2022-02,99.94,0.21,0.20987399999999998
CP0451,Electricity,IE,2022-02,134.7,0.21,0.28287
CP0451,Electricity,IS,2022-02,117.81,0.21,0.24740099999999998
CP0451,Electricity,IT,2022-02,203.7,0.21,0.42777
CP0451,Electricity,LT,2022-02,128.92,0.21,0.270732
CP0451,Electricity,LU,2022-02,116.84,0.21,0.24536400000000003
CP0451,Electricity,LV,2022-02,83.94,0.21,0.176274
CP0451,Electricity,ME,2022-02,99.41,0.21,0.208761
CP0451,Electricity,MK,2022-02,116.83,0.21,0.24534299999999998
CP0451,Electricity,MT,2022-02,100.0,0.21,0.21
CP0451,Electricity,NL,2022-02,132.48,0.21,0.278208
CP0451,Electricity,NO,2022-02,223.0,0.21,0.4683
CP0451,Electricity,PL,2022-02,121.9,0.21,0.25599
CP0451,Electricity,PT,2022-02,102.24,0.21,0.21470399999999998
CP0451,Electricity,RO,2022-02,117.92,0.21,0.247632
CP0451,Electricity,RS,2022-02,127.4,0.21,0.26754
CP0451,Electricity,SE,2022-02,146.24,0.21,0.30710400000000004
CP0451,Electricity,SI,2022-02,120.65,0.21,0.253365
CP0451,Electricity,SK,2022-02,121.45,0.21,0.255045
CP0451,Electricity,TR,2022-02,379.89,0.21,0.797769
CP0451,Electricity,XK,2022-02,89.84,0.21,0.188664
CP01113,Bread,AL,2022-03,125.63,1.25,1.5703749999999999
CP01113,Bread,AT,2022-03,120.72,1.25,1.5090000000000001
CP01113,Bread,BE,2022-03,112.67,1.25,1.408375
CP01113,Bread,BG,2022-03,170.47,1.25,2.1308749999999996
CP01113,Bread,CH,2022-03,100.95,1.25,1.261875
CP01113,Bread,CY,2022-03,110.74,1.25,1.38425
CP01113,Bread,CZ,2022-03,130.1,1.25,1.62625
CP01113,Bread,DE,2022-03,119.8,1.25,1.4975
CP01113,Bread,DK,2022-03,123.2,1.25,1.54
CP01113,Bread,EA,2022-03,111.96,1.25,1.3995
CP01113,Bread,EE,2022-03,130.22,1.25,1.62775
CP01113,Bread,EL,2022-03,104.5,1.25,1.30625
CP01113,Bread,ES,2022-03,109.74,1.25,1.37175
CP01113,Bread,EU,2022-03,119.75,1.25,1.496875
CP01113,Bread,FI,2022-03,103.57,1.25,1.294625
CP01113,Bread,FR,2022-03,108.08,1.25,1.351
CP01113,Bread,HR,2022-03,123.5,1.25,1.5437500000000002
CP01113,Bread,HU,2022-03,172.61,1.25,2.1576250000000003
CP01113,Bread,IE,2022-03,107.2,1.25,1.34
CP01113,Bread,IS,2022-03,125.89,1.25,1.5736249999999998
CP01113,Bread,IT,2022-03,110.7,1.25,1.38375
CP01113,Bread,LT,2022-03,129.72,1.25,1.6215
CP01113,Bread,LU,2022-03,119.6,1.25,1.4949999999999999
CP01113,Bread,LV,2022-03,128.76,1.25,1.6094999999999997
CP01113,Bread,ME,2022-03,154.91,1.25,1.936375
CP01113,Bread,MK,2022-03,128.2,1.25,1.6024999999999998
CP01113,Bread,MT,2022-03,139.11,1.25,1.7388750000000002
CP01113,Bread,NL,2022-03,110.0,1.25,1.375
CP01113,Bread,NO,2022-03,112.3,1.25,1.40375
CP01113,Bread,PL,2022-03,158.0,1.25,1.975
CP01113,Bread,PT,2022-03,113.29,1.25,1.416125
CP01113,Bread,RO,2022-03,139.19,1.25,1.7398749999999998
CP01113,Bread,RS,2022-03,117.4,1.25,1.4675000000000002
CP01113,Bread,SE,2022-03,117.02,1.25,1.4627499999999998
CP01113,Bread,SI,2022-03,120.46,1.25,1.50575
CP01113,Bread,SK,2022-03,140.84,1.25,1.7605000000000002
CP01113,Bread,XK,2022-03,157.33,1.25,1.966625
CP0112,Meat,AL,2022-03,111.68,10.5,11.7264
CP0112,Meat,AT,2022-03,117.07,10.5,12.292349999999999
CP0112,Meat,BE,2022-03,110.79,10.5,11.632950000000001
CP0112,Meat,BG,2022-03,130.69,10.5,13.72245
CP0112,Meat,CH,2022-03,104.64,10.5,10.9872
CP0112,Meat,CY,2022-03,99.28,10.5,10.4244
CP0112,Meat,CZ,2022-03,118.2,10.5,12.411
CP0112,Meat,DE,2022-03,122.1,10.5,12.8205
CP0112,Meat,DK,2022-03,109.1,10.5,11.455499999999999
CP0112,Meat,EA,2022-03,114.12,10.5,11.9826
CP0112,Meat,EE,2022-03,119.15,10.5,12.51075
CP0112,Meat,EL,2022-03,106.59,10.5,11.19195
CP0112,Meat,ES,2022-03,112.23,10.5,11.78415
CP0112,Meat,EU,2022-03,115.83,10.5,12.162149999999999
CP0112,Meat,FI,2022-03,106.78,10.5,11.2119
CP0112,Meat,FR,2022-03,111.77,10.5,11.73585
CP0112,Meat,HR,2022-03,112.55,10.5,11.81775
CP0112,Meat,HU,2022-03,125.4,10.5,13.167
CP0112,Meat,IE,2022-03,94.8,10.5,9.953999999999999
CP0112,Meat,IS,2022-03,118.18,10.5,12.4089
CP0112,Meat,IT,2022-03,111.3,10.5,11.6865
CP0112,Meat,LT,2022-03,121.59,10.5,12.76695
CP0112,Meat,LU,2022-03,121.07,10.5,12.712349999999999
CP0112,Meat,LV,2022-03,121.0,10.5,12.705
CP0112,Meat,ME,2022-03,114.26,10.5,11.997300000000001
CP0112,Meat,MK,2022-03,114.85,10.5,12.059249999999999
CP0112,Meat,MT,2022-03,113.69,10.5,11.93745
CP0112,Meat,NL,2022-03,122.08,10.5,12.818399999999999
CP0112,Meat,NO,2022-03,113.0,10.5,11.864999999999998
CP0112,Meat,PL,2022-03,132.0,10.5,13.860000000000001
CP0112,Meat,PT,2022-03,115.42,10.5,12.119100000000001
CP0112,Meat,RO,2022-03,124.89,10.5,13.113449999999998
CP0112,Meat,RS,2022-03,130.0,10.5,13.65
CP0112,Meat,SE,2022-03,116.63,10.5,12.246149999999998
CP0112,Meat,SI,2022-03,123.41,10.5,12.95805
CP0112,Meat,SK,2022-03,122.55,10.5,12.867750000000001
CP0112,Meat,TR,2022-03,358.47,10.5,37.63935
CP0112,Meat,XK,2022-03,121.23,10.5,12.729149999999999
CP0114,"Milk, cheese and eggs",AL,2022-03,125.47,1.0,1.2547
CP0114,"Milk, cheese and eggs",AT,2022-03,113.8,1.0,1.138
CP0114,"Milk, cheese and eggs",BE,2022-03,115.14,1.0,1.1514
CP0114,"Milk, cheese and eggs",BG,2022-03,135.19,1.0,1.3518999999999999
CP0114,"Milk, cheese and eggs",CH,2022-03,101.44,1.0,1.0144
CP0114,"Milk, cheese and eggs",CY,2022-03,102.09,1.0,1.0209000000000001
CP0114,"Milk, cheese and eggs",CZ,2022-03,119.4,1.0,1.194
CP0114,"Milk, cheese and eggs",DE,2022-03,121.8,1.0,1.218
CP0114,"Milk, cheese and eggs",DK,2022-03,117.3,1.0,1.173
CP0114,"Milk, cheese and eggs",EA,2022-03,111.56,1.0,1.1156
CP0114,"Milk, cheese and eggs",EE,2022-03,124.92,1.0,1.2492
CP0114,"Milk, cheese and eggs",EL,2022-03,106.9,1.0,1.069
CP0114,"Milk, cheese and eggs",ES,2022-03,108.65,1.0,1.0865
CP0114,"Milk, cheese and eggs",EU,2022-03,114.05,1.0,1.1405
CP0114,"Milk, cheese and eggs",FI,2022-03,102.35,1.0,1.0234999999999999
CP0114,"Milk, cheese and eggs",FR,2022-03,105.93,1.0,1.0593000000000001
CP0114,"Milk, cheese and eggs",HR,2022-03,115.06,1.0,1.1506
CP0114,"Milk, cheese and eggs",HU,2022-03,134.08,1.0,1.3408000000000002
CP0114,"Milk, cheese and eggs",IE,2022-03,98.4,1.0,0.9840000000000001
CP0114,"Milk, cheese and eggs",IS,2022-03,134.05,1.0,1.3405
CP0114,"Milk, cheese and eggs",IT,2022-03,106.0,1.0,1.06
CP0114,"Milk, cheese and eggs",LT,2022-03,141.47,1.0,1.4147
CP0114,"Milk, cheese and eggs",LU,2022-03,110.01,1.0,1.1001
CP0114,"Milk, cheese and eggs",LV,2022-03,139.22,1.0,1.3921999999999999
CP0114,"Milk, cheese and eggs",ME,2022-03,122.34,1.0,1.2234
CP0114,"Milk, cheese and eggs",MK,2022-03,112.16,1.0,1.1216
CP0114,"Milk, cheese and eggs",MT,2022-03,120.85,1.0,1.2085
CP0114,"Milk, cheese and eggs",NL,2022-03,122.15,1.0,1.2215
CP0114,"Milk, cheese and eggs",NO,2022-03,108.7,1.0,1.087
CP0114,"Milk, cheese and eggs",PL,2022-03,125.5,1.0,1.255
CP0114,"Milk, cheese and eggs",PT,2022-03,102.11,1.0,1.0211
CP0114,"Milk, cheese and eggs",RO,2022-03,123.08,1.0,1.2308
CP0114,"Milk, cheese and eggs",RS,2022-03,117.9,1.0,1.179
CP0114,"Milk, cheese and eggs",SE,2022-03,116.13,1.0,1.1613
CP0114,"Milk, cheese and eggs",SI,2022-03,110.83,1.0,1.1083
CP0114,"Milk, cheese and eggs",SK,2022-03,122.55,1.0,1.2255
CP0114,"Milk, cheese and eggs",TR,2022-03,381.75,1.0,3.8175
CP0114,"Milk, cheese and eggs",XK,2022-03,131.15,1.0,1.3115
CP0115,Oils and fats,AL,2022-03,132.3,1.6,2.1168000000000005
CP0115,Oils and fats,AT,2022-03,127.49,1.6,2.03984
CP0115,Oils and fats,BE,2022-03,134.58,1.6,2.15328
CP0115,Oils and fats,BG,2022-03,178.88,1.6,2.86208
CP0115,Oils and fats,CH,2022-03,104.48,1.6,1.67168
CP0115,Oils and fats,CY,2022-03,115.58,1.6,1.84928
CP0115,Oils and fats,CZ,2022-03,147.3,1.6,2.3568000000000002
CP0115,Oils and fats,DE,2022-03,145.9,1.6,2.3344
CP0115,Oils and fats,DK,2022-03,132.3,1.6,2.1168000000000005
CP0115,Oils and fats,EA,2022-03,126.9,1.6,2.0304
